originalPrice,price,sold,tagText,discount_rate,price_bucket,adjustable,bed,bedroom,bedside,bench,black,cabinet,cabinets,chair,chairs,charging,chest,closet,clothes,coffee,computer,conversation,couch,cushions,desk,dining,door,drawer,drawers,dresser,dressers,dressing,end,entryway,fabric,folding,frame,furniture,gaming,garden,glass,hanging,headboard,home,household,inch,kitchen,large,leather,led,legs,light,lights,living,lounge,makeup,metal,mirror,modern,nightstand,office,organizer,ottoman,outdoor,patio,piece,pieces,platform,portable,power,rack,rattan,room,round,seat,sectional,set,sets,shaped,shelf,shelves,shoe,shoes,simple,size,small,sofa,space,stand,station,steel,stool,storage,swing,table,tables,tv,upholstered,vanity,velvet,wardrobe,white,wicker,wood,wooden,title_sentiment,has_modern,has_wood,has_compact,tagText_encoded,price_bucket_encoded
31.47,26.38,95,0,16.17413409596441,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3174416935288282,0.0,0.24586709271777984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15773018357083615,0.0,0.28423554740938256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18901474985362837,0.32932952204023885,0.0,0.0,0.0,0.0,0.0,0.0,0.2489615511539542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26877804900695296,0.0,0.17735252042245128,0.0,0.0,0.0,0.0,0.2787157644092234,0.0,0.27581855413563805,0.0,0.5191254325703167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
21.89,21.89,63,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2864598193288898,0.0,0.0,0.0,0.13816657507206373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16557085038609803,0.0,0.0,0.23365579887205204,0.0,0.17068618163077012,0.0,0.0,0.21808232304581157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23544093872917016,0.0,0.15535511195397533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6821058096863787,0.0,0.24898121088948533,0.0,0.0,0.0,0.281664498779087,0.23234853792905394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,0,0,1,1
2487.65,491.53,9,1,80.24119148594055,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21134529376641237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28254004219649326,0.0,0.0,0.0,0.27750183277613616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32381244375157225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3248284249212028,0.2209868536208375,0.45938639477481047,0.0,0.29859664101473304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3823815355794386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15733016400148483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26101646947957696,0.0,0.0,0.0,0,0,0,1,1
26.22,14.7,3,1,43.93592677345538,1,0.0,0.0,0.21646841097216948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31644445304535146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37199464105348434,0.0,0.0,0.0,0.0,0.189908587177642,0.0,0.0,0.0,0.0,0.0,0.2742846942133288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241744471438834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.738164323020798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1
688.21,386.28,1,1,43.871783321951156,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3060140060837506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1753576986147588,0.0,0.0,0.3152960342493586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49755308986485286,0.0,0.32340461765955,0.0,0.0,0.0,0.0,0.2921983247315311,0.0,0.0,0.0,0.28959096782832516,0.0,0.30986431327207026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22322189214488566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17040145315199298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28270221402364376,0.0,0.0,0.0,0,0,0,1,1
18.32,5.0,900,1,72.70742358078603,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4491031789646285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4702269803312701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5348312947453785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5395816970333429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,1,1
49.35,26.11,3000,1,47.09219858156028,1,0.7084247374053289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7057863638752103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30000000000000004,0,0,0,1,1
201.44,32.53,150,2,83.85127084988085,1,0.0,0.0,0.18605086604230117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27921494011218884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32447245020694376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8843877664914631,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1
102.04,31.75,8,1,68.88475107800862,1,0.4063512490729774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46118466549277715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4318909103252084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4048378824118816,0.0,0.0,0.0,0.2498644210305673,0.0,0.0,0.0,0.45752777875986067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0,0,0,1,1
377.24,223.85,30,1,40.66111759092355,1,0.0,0.6126418092977112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32901455653482126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23433711554052186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30036309838057423,0.48293385610644113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3715675593026855,0.0,0.0,0.0,0.0,0.0,-0.024999999999999994,1,0,0,1,1
396.09,192.04,14,1,51.51606958014593,1,0.0,0.51906603427376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20375092352407242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5365792824854518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33556568532044884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33799390167951027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1668099360727013,0.0,0.0,0.0,0.0,0.2839935087330745,0.0,0.0,0.0,0.0,0.0,0.2565474855101379,0.0,0.0,0,1,0,1,1
164.43,92.66,30,1,43.647752843155146,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7680540386181004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3717755189639731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.403848983564381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32982109655919595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1
101.92,54.64,22,1,46.389324960753534,1,0.362554041704419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5607565862878574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2962858428244163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3639226665714786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31022180138520816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352843062250933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3363715464224191,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0,0,0,1,1
352.17,209.8,9,1,40.426498566033445,1,0.0,0.0,0.0,0.0,0.0,0.0,0.28369982149012035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3084350144968254,0.0,0.0,0.34327177644146023,0.0,0.0,0.0,0.0,0.0,0.23947666297137565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32599037589283786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7368364427299194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08666666666666667,1,0,0,1,1
282.38,163.43,3,1,42.124088108222956,1,0.0,0.16913844607718076,0.119388181112079,0.0,0.6657206240307589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18166899478461798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20516510182414588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1255140364898343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6304100846173826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1177698075790688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10871053590337702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0,0,0,1,1
67.47,27.73,16,1,58.90025196383577,1,0.33943879662889265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5250046033315426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41549370831668087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6606939141335205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1
737.32,436.39,1,1,40.81402918678458,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23488960670526263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13542361324225413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4868515296521597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45681274039301556,0.0,0.25282040187791754,0.2236426204006561,0.1599181568976924,0.0,0.2716970260745636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5171631829312042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1
457.33,85.47,15,1,81.31108827323816,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2310975773677112,0.0,0.0,0.0,0.21239179442459555,0.0,0.0,0.3226885498945727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26570293528235095,0.0,0.5603573546686865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33303961482736416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16279771083485325,0.0,0.0,0.0,0.5247273965750597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1
380.05,207.53,2,1,45.39402710169715,1,0.0,0.0,0.0,0.0,0.0,0.32617184982215636,0.0,0.0,0.0,0.0,0.0,0.36403148432580434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30937345020791185,0.5016747407880925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4074101614037955,0.0,0.0,0.0,0.0,0.0,0.34888551223335224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35496392112917896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0,0,0,1,1
307.3,147.65,4,1,51.952489424015624,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7292460833690111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6842515253113853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,1,1
137.05,44.71,13,1,67.37686975556366,1,0.0,0.0,0.0,0.0,0.0,0.41210964405685524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44848767687748725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42039505128318205,0.0,0.0,0.0,0.2594662472473822,0.0,0.0,0.0,0.4751097226112428,0.0,0.0,0.0,0.0,0.0,0.0,0.39904945037000816,0.0,0.21666666666666667,0,1,0,1,1
2985.39,292.54,41,1,90.20094527013221,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30333682153785063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24968636062329805,0.17854102461255744,0.0,0.6066736430757013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773881237982244,0.0,0.0,0.0,0.0,0.0,0.1569259878605257,0.0,0.0,0.0,0.0,0.0,0.0,0.2961602204488746,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1
991.56,192.31,12,1,80.6053088063254,1,0.0,0.3020179112830794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2924357552937055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3122079724610907,0.0,0.0,0.0,0.0,0.0,0.39049693367262733,0.0,0.0,0.0,0.0,0.0,0.36023465599879584,0.29757580733520544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23104530281007213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3933226428675401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19411629791738835,0.0,0.0,0.0,0.0,0.330482523078286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,0,0,1,1
14.13,7.92,0,1,43.94904458598726,1,0.3714027949584439,0.0,0.2508058647586121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.376395692199786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4530699683668161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37210142479006286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39474590413556604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39739963461819716,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1
944.53,470.77,6,1,50.15827977936116,1,0.0,0.0,0.0,0.0,0.0,0.5210221603112285,0.46254639049213936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3904446096677217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3280381000984965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5045104129475455,0.0,0.016666666666666677,1,1,0,1,1
147.79,73.81,3,1,50.05751404019216,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2966353348567309,0.0,0.0,0.0,0.0,0.0,0.0,0.4161274514506616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3282092450948789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28073024864074253,0.0,0.3733017943330977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2555149971120314,0.0,0.42423994698651196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.409503315219033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,1,0,0,1,1
764.64,376.32,27,1,50.78468298807282,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3784902734191206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4378000505367594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36036739867263123,0.2576847387072292,0.0,0.4378000505367594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27777762960729674,0.0,0.0,0.0,0.0,0.0,0.22648818256736536,0.0,0.0,0.0,0.0,0.3855955776270422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0,0,0,1,1
562.95,333.27,7,1,40.799360511590734,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6037030580767254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2948612741024335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3248940042489882,0.2873982713538755,0.20550734814391314,0.0,0.34915194378391995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4430634450506261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025,0,0,0,1,1
